num;Q-score;P-score;Z-score;RMSD;Nalgn;Nsse;Ngaps;Seq-%;Nmd;Nres-Q;Nsse-Q;Nres-T;Nsse-T;code
3075;0.514;1.934;3.899;0.958;9;1;0;0;0;13;1;11;1;5uml:H
3076;0.2631;1.921;3.884;0.958;7;1;0;0;0;13;1;13;1;4m7c:D
3077;0.228;1.903;3.866;0.958;7;1;0;0.1429;0;13;1;15;1;5v6y:E
3078;0.6282;1.992;3.96;0.959;9;1;0;0.1111;0;13;1;9;1;5tm2:D
3079;0.2827;1.977;3.945;0.959;9;1;0;0.2222;0;13;1;20;1;1xha:B
3080;0.2627;2.017;3.987;0.959;8;1;0;0.125;0;13;1;17;1;4b7e:B
3081;0.4652;1.66;3.596;0.96;10;1;0;0.1;0;13;1;15;1;6n7j:D
3082;0.3323;0.8501;2.533;0.96;10;1;0;0;0;13;1;21;1;5j7o:G
3083;0.1449;1.42;3.311;0.96;9;1;0;0;0;13;1;39;1;6b4i:D
3084;0.1028;0.9252;2.647;0.96;9;1;0;0;0;13;1;55;1;1kma:A
3085;0.3189;2.021;3.991;0.961;8;1;0;0;0;13;1;14;1;8ea3:z
3086;0.2825;1.981;3.948;0.961;9;1;0;0.2222;0;13;1;20;1;4z83:I
3087;0.3189;2.021;3.991;0.962;8;1;0;0;0;13;1;14;1;8ea4:z
3088;0.5627;0.941;2.67;0.962;11;1;1;0.3636;0;13;1;15;1;4isq:D
3089;0.2029;2.01;3.979;0.962;8;1;0;0;0;13;1;22;1;2npi:C
3090;0.5626;0.9441;2.675;0.963;11;1;1;0.3636;0;13;1;15;1;4isq:F
3091;0.2824;1.667;3.604;0.963;9;1;0;0.2222;0;13;1;20;1;2vo0:I
3092;0.2824;1.657;3.592;0.964;9;1;0;0.2222;0;13;1;20;1;2uzv:2
3093;0.2113;0.9632;2.703;0.964;10;1;1;0.2;0;13;1;33;1;1rim:A
3094;0.3718;1.459;3.359;0.964;8;1;0;0;0;13;1;12;1;2buo:T
3095;0.5647;2.4;4.372;0.964;9;1;0;0.1111;0;13;1;10;1;3dzy:E
3096;0.1177;0.9252;2.647;0.964;9;1;0;0;0;13;1;48;1;2n94:A
3097;0.3187;2.01;3.979;0.965;8;1;0;0;0;13;1;14;1;8ea4:y
3098;0.3187;2.01;3.979;0.965;8;1;0;0;0;13;1;14;1;8ea3:y
3099;0.2681;1.725;3.669;0.965;10;1;0;0;0;13;1;26;1;6tm5:W
3100;0.07842;1.812;3.766;0.965;6;1;0;0;0;13;1;32;1;1clv:I
3101;0.2788;1.981;3.948;0.965;8;1;0;0.125;0;13;1;16;1;2x0x:E
3102;0.5133;1.966;3.933;0.965;9;1;0;0;0;13;1;11;1;5uml:C
3103;0.5271;0.9505;2.684;0.966;11;1;1;0.2727;0;13;1;16;1;4isr:F
3104;0.17;1.698;3.639;0.966;10;1;0;0.1;0;13;1;41;1;2ept:A
3105;0.4956;1.981;3.948;0.966;8;1;0;0.125;0;13;1;9;1;1u3r:C
3106;0.4055;1.518;3.43;0.966;8;1;0;0.125;0;13;1;11;1;1yok:B
3107;0.3415;1.941;3.907;0.967;7;1;0;0;0;13;1;10;1;5zwx:Q
3108;0.5361;1.192;3.021;0.967;10;1;0;0.1;0;13;1;13;1;4wg0:L
3109;0.1176;1.393;3.279;0.967;9;1;0;0;0;13;1;48;1;2eqe:A
3110;0.536;1.182;3.008;0.967;10;1;0;0.1;0;13;1;13;1;4wg0:K
3111;0.2822;1.988;3.956;0.967;9;1;0;0.2222;0;13;1;20;1;4iaf:S
3112;0.4341;1.41;3.299;0.968;9;1;0;0.1111;0;13;1;13;1;6hl1:B
3113;0.3414;1.938;3.903;0.968;7;1;0;0;0;13;1;10;1;5zwx:P
3114;0.4976;0.9727;2.717;0.968;10;1;0;0.2;0;13;1;14;1;5x8x:F
3115;0.513;1.416;3.307;0.968;9;1;0;0.3333;0;13;1;11;1;4okt:B
3116;0.3135;1.67;3.608;0.968;9;1;0;0.2222;0;13;1;18;1;4c33:I
3117;0.2687;2.313;4.287;0.969;9;1;1;0;0;13;1;21;1;1q4v:A
3118;0.182;1.059;2.84;0.969;9;1;0;0.1111;0;13;1;31;1;2k6t:B
3119;0.3715;1.801;3.755;0.969;8;1;0;0;0;13;1;12;1;7yki:B
3120;0.5129;1.992;3.96;0.969;9;1;0;0.1111;0;13;1;11;1;8dk4:B
3121;0.2821;1.97;3.937;0.97;9;1;0;0.2222;0;13;1;20;1;4dh5:I
3122;0.5128;1.633;3.566;0.971;9;1;0;0;0;13;1;11;1;2yjd:C
3123;0.3316;1.267;3.119;0.971;10;1;0;0;0;13;1;21;1;4z9v:G
3124;0.4096;1.011;2.772;0.971;10;1;0;0.1;0;13;1;17;1;3dcg:E
3125;0.2901;1.257;3.106;0.971;10;1;0;0.1;0;13;1;24;1;6b2z:T
3126;0.2901;1.257;3.106;0.971;10;1;0;0.1;0;13;1;24;1;6b2z:k
3127;0.282;1.981;3.948;0.971;9;1;0;0.2222;0;13;1;20;1;2jds:I
3128;0.282;1.981;3.948;0.971;9;1;0;0.2222;0;13;1;20;1;4iaz:S
3129;0.4338;1.046;2.822;0.971;9;1;0;0.2222;0;13;1;13;1;6zh6:B
3130;0.6266;2.517;4.484;0.971;9;1;0;0;0;13;1;9;1;5dxp:D
3131;0.2785;0.9887;2.74;0.972;10;1;0;0;0;13;1;25;1;5g05:G
3132;0.3133;1.981;3.948;0.972;9;1;0;0.2222;0;13;1;18;1;3zo3:I
3133;0.282;1.974;3.941;0.972;9;1;0;0.2222;0;13;1;20;1;2uw0:I
3134;0.3524;1.64;3.573;0.972;9;1;0;0.1111;0;13;1;16;1;8bep:N
3135;0.6961;2.553;4.518;0.972;10;1;0;0;0;13;1;10;1;5krf:C
3136;0.4337;1.633;3.566;0.972;9;1;0;0.2222;0;13;1;13;1;2gpp:D
3137;0.2819;1.667;3.604;0.972;9;1;0;0.2222;0;13;1;20;1;2gnf:I
3138;0.4211;1.999;3.968;0.973;11;1;1;0;0;13;1;20;1;4bpk:C
3139;0.5354;1.704;3.646;0.973;10;1;0;0.1;0;13;1;13;1;5dhf:D
3140;0.3026;0.9441;2.675;0.973;10;1;1;0;0;13;1;23;1;1meq:A
3141;0.2784;1.963;3.929;0.973;8;1;0;0;0;13;1;16;1;7n24:A
3142;0.6264;1.995;3.964;0.973;9;1;0;0;0;13;1;9;1;5ted:H
3143;0.5354;1.623;3.554;0.973;10;1;0;0;0;13;1;13;1;5q0k:B
3144;0.3314;1.27;3.123;0.974;10;1;1;0.1;0;13;1;21;1;4g5r:Z
3145;0.2819;1.664;3.6;0.974;9;1;0;0.2222;0;13;1;20;1;2uw5:I
3146;0.04085;1.934;3.899;0.974;9;1;1;0;0;13;1;138;1;5aka:L
3147;0.06213;1.927;3.892;0.974;10;1;0;0;0;13;1;112;1;3j3v:P
3148;0.2818;1.985;3.952;0.974;9;1;0;0.2222;0;13;1;20;1;4dh1:I
3149;0.2967;1.977;3.945;0.974;9;1;0;0.2222;0;13;1;19;1;7ujx:I
3150;0.1591;1.995;3.964;0.974;8;1;0;0.125;0;13;1;28;1;6ifc:H
3151;0.03914;1.934;3.899;0.974;9;1;1;0;0;13;1;144;1;3bbx:L
3152;0.5353;0.9632;2.703;0.974;10;1;0;0.2;0;13;1;13;1;6mk8:A
3153;0.2818;1.977;3.945;0.974;9;1;0;0.2222;0;13;1;20;1;4ib3:S
3154;0.2818;1.977;3.945;0.975;9;1;0;0.2222;0;13;1;20;1;3kkv:I
3155;0.2108;1.251;3.098;0.975;10;1;0;0;0;13;1;33;1;5yt6:H
3156;0.2783;1.43;3.323;0.975;8;1;0;0.125;0;13;1;16;1;5h2c:B
3157;0.4092;1.04;2.813;0.976;10;1;0;0.2;0;13;1;17;1;6nq3:H
3158;0.2783;2.463;4.432;0.976;8;1;0;0.125;0;13;1;16;1;1mii:A
3159;0.2485;1.488;3.394;0.976;10;1;0;0;0;13;1;28;1;1mey:G
3160;0.05681;1.567;3.488;0.976;7;1;0;0;0;13;1;60;1;1rof:A
3161;0.2817;1.974;3.941;0.976;9;1;0;0.2222;0;13;1;20;1;2c1b:I
3162;0.1893;1.907;3.87;0.976;7;1;0;0;0;13;1;18;1;4rwf:B
3163;0.4347;1.633;3.566;0.976;10;1;0;0.1;0;13;1;16;1;7d43:M
3164;0.2817;1.981;3.948;0.976;9;1;0;0.2222;0;13;1;20;1;1rdq:I
3165;0.6011;2.511;4.478;0.977;11;1;0;0.09091;0;13;1;14;1;6mpz:O
3166;0.2817;1.977;3.945;0.977;9;1;0;0.2222;0;13;1;20;1;6qj7:B
3167;0.2967;2.021;3.991;0.977;8;1;0;0.125;0;13;1;15;1;6ruj:B
3168;0.2816;1.985;3.952;0.977;9;1;0;0.2222;0;13;1;20;1;4ib1:S
3169;0.601;2.529;4.495;0.978;11;1;0;0.09091;0;13;1;14;1;6mpz:P
3170;0.4694;1.403;3.291;0.978;9;1;0;0.1111;0;13;1;12;1;5ni5:C
3171;0.3709;1.849;3.807;0.978;8;1;0;0;0;13;1;12;1;2bc8:A
3172;0.3129;1.977;3.945;0.978;9;1;0;0.2222;0;13;1;18;1;5uzk:I
3173;0.178;2.003;3.972;0.978;8;1;0;0;0;13;1;25;1;2npi:D
3174;0.1893;1.949;3.914;0.978;7;1;0;0;0;13;1;18;1;2x4y:B
3175;0.3313;1.04;2.813;0.979;9;1;0;0;0;13;1;17;1;1qz7:B
3176;0.3785;1.903;3.866;0.979;7;1;0;0;0;13;1;9;1;3puk:C
3177;0.5793;1.647;3.581;0.979;10;1;0;0;0;13;1;12;1;4qe8:D
3178;0.4022;1.64;3.573;0.98;9;1;0;0;0;13;1;14;1;5ypo:C
3179;0.2815;1.977;3.945;0.98;9;1;0;0.2222;0;13;1;20;1;4dh8:I
3180;0.1877;0.8284;2.499;0.98;9;1;0;0.1111;0;13;1;30;1;2hiu:B
3181;0.3128;1.97;3.937;0.98;9;1;0;0.2222;0;13;1;18;1;6e9l:B
3182;0.3658;1.16;2.978;0.98;10;1;0;0.1;0;13;1;19;1;2lxs:B
3183;0.2815;1.667;3.604;0.981;9;1;0;0.2222;0;13;1;20;1;2jdt:I
3184;0.3753;2.433;4.404;0.981;9;1;0;0;0;13;1;15;1;7lqs:A
3185;0.3861;1.475;3.379;0.981;10;1;0;0;0;13;1;18;1;3ogm:S
3186;0.3311;1.176;3;0.981;9;1;0;0;0;13;1;17;1;6q6r:G
3187;0.469;1.637;3.569;0.981;9;1;0;0.1111;0;13;1;12;1;3kyt:C
3188;0.6254;2.458;4.427;0.981;9;1;0;0.1111;0;13;1;9;1;8ia5:B
3189;0.4204;1.981;3.948;0.981;11;1;1;0;0;13;1;20;1;4bpk:D
3190;0.3158;1.257;3.106;0.982;10;1;1;0.1;0;13;1;22;1;4g5r:G
3191;0.2814;1.966;3.933;0.982;9;1;0;0.2222;0;13;1;20;1;2ojf:I
3192;0.2814;1.66;3.596;0.982;9;1;0;0.2222;0;13;1;20;1;2vo3:I
3193;0.386;1.475;3.379;0.982;10;1;0;0;0;13;1;18;1;3ogm:Q
3194;0.4963;1.072;2.858;0.982;10;1;0;0;0;13;1;14;1;6t2e:B
3195;0.5604;0.941;2.67;0.982;11;1;1;0.3636;0;13;1;15;1;4isq:E
3196;0.2481;1.118;2.921;0.982;10;1;0;0.2;0;13;1;28;1;7u8f:F
3197;0.2814;1.654;3.589;0.982;9;1;0;0.2222;0;13;1;20;1;2gu8:C
3198;0.494;1.977;3.945;0.982;8;1;0;0.125;0;13;1;9;1;1x78:C
3199;0.4446;1.684;3.623;0.982;8;1;0;0.125;0;13;1;10;1;7xvz:D
3200;0.2814;1.97;3.937;0.983;9;1;0;0.2222;0;13;1;20;1;4z84:I
3201;0.2962;1.977;3.945;0.983;9;1;0;0.2222;0;13;1;19;1;4hpu:I
3202;0.3176;1.981;3.948;0.983;8;1;0;0;0;13;1;14;1;7n0w:G
3203;0.2813;1.985;3.952;0.983;9;1;0;0.2222;0;13;1;20;1;4xw6:B
3204;0.3126;1.66;3.596;0.983;9;1;0;0.2222;0;13;1;18;1;3zo2:I
3205;0.4939;1.633;3.566;0.983;8;1;0;0.125;0;13;1;9;1;1u3r:D
3206;0.2813;1.644;3.577;0.983;9;1;0;0.2222;0;13;1;20;1;2uzu:I
3207;0.3859;1.475;3.379;0.983;10;1;0;0;0;13;1;18;1;3ogm:R
3208;0.125;1.423;3.315;0.984;9;1;0;0;0;13;1;45;1;6b4i:C
3209;0.4254;2.29;4.264;0.984;7;1;0;0;0;13;1;8;1;5wtt:P
3210;0.3858;1.475;3.379;0.984;10;1;0;0;0;13;1;18;1;3ogm:U
3211;0.5342;1.377;3.259;0.984;10;1;0;0.1;0;13;1;13;1;4wg0:I
3212;0.1417;1.485;3.39;0.984;10;1;0;0.1;0;13;1;49;1;2eqg:A
3213;0.3858;1.475;3.379;0.985;10;1;0;0;0;13;1;18;1;3ogm:V
3214;0.4687;1.4;3.287;0.985;9;1;0;0;0;13;1;12;1;8caz:4
3215;0.3019;1.092;2.885;0.985;10;1;1;0.1;0;13;1;23;1;5jyq:B
3216;0.375;1.384;3.267;0.985;9;1;0;0.1111;0;13;1;15;1;4s0r:P
3217;0.2812;1.97;3.937;0.985;9;1;0;0.2222;0;13;1;20;1;4yxs:I
3218;0.5341;1.62;3.55;0.986;10;1;0;0;0;13;1;13;1;3d24:B
3219;0.3124;1.977;3.945;0.986;9;1;0;0.2222;0;13;1;18;1;3qal:I
3220;0.2812;1.97;3.937;0.986;9;1;0;0.2222;0;13;1;20;1;4dfz:I
3221;0.3308;1.637;3.569;0.986;9;1;0;0.1111;0;13;1;17;1;8bep:D
3222;0.296;1.963;3.929;0.986;9;1;0;0.2222;0;13;1;19;1;1sve:B
3223;0.1234;2.517;4.484;0.986;8;1;0;0;0;13;1;36;1;5ohg:C
3224;0.2394;1.014;2.777;0.986;10;1;0;0;0;13;1;29;1;5aay:A
3225;0.2959;1.977;3.945;0.987;9;1;0;0.2222;0;13;1;19;1;4c38:I
3226;0.4252;1.917;3.881;0.987;7;1;0;0.1429;0;13;1;8;1;4wfd:I
3227;0.4015;0.96;2.698;0.988;9;1;0;0;0;13;1;14;1;5dbr:C
3228;0.2811;1.657;3.592;0.988;9;1;0;0.2222;0;13;1;20;1;2uw6:I
3229;0.2959;1.977;3.945;0.988;9;1;0;0.2222;0;13;1;19;1;7v0g:I
3230;0.2811;1.966;3.933;0.988;9;1;0;0.2222;0;13;1;20;1;1xh4:B
3231;0.3701;1.842;3.799;0.988;8;1;0;0;0;13;1;12;1;2moa:A
3232;0.2811;1.974;3.941;0.988;9;1;0;0.2222;0;13;1;20;1;3ovv:B
3233;0.1931;1.436;3.331;0.988;8;1;0;0.125;0;13;1;23;1;8egt:E
3234;0.3855;1.475;3.379;0.988;10;1;0;0;0;13;1;18;1;3ogm:X
3235;0.6939;1.876;3.837;0.988;10;1;0;0;0;13;1;10;1;6d0f:D
3236;0.3123;1.977;3.945;0.988;9;1;0;0.2222;0;13;1;18;1;5m0l:B
3237;0.281;1.981;3.948;0.989;9;1;0;0.2222;0;13;1;20;1;4dh7:I
3238;0.281;1.956;3.922;0.989;9;1;0;0.2222;0;13;1;20;1;1xh7:B
3239;0.281;1.664;3.6;0.989;9;1;0;0.2222;0;13;1;20;1;1cdk:J
3240;0.2467;2.025;3.994;0.989;8;1;0;0.125;0;13;1;18;1;2xum:S
3241;0.281;1.966;3.933;0.99;9;1;0;0.2222;0;13;1;20;1;2vo6:I
3242;0.281;1.66;3.596;0.99;9;1;0;0.2222;0;13;1;20;1;2vo7:I
3243;0.281;1.981;3.948;0.99;9;1;0;0.2222;0;13;1;20;1;4xw4:B
3244;0.3854;1.475;3.379;0.99;10;1;0;0;0;13;1;18;1;3ogm:W
3245;0.2809;1.977;3.945;0.99;9;1;0;0.2222;0;13;1;20;1;2gni:I
3246;0.2312;1.101;2.899;0.99;10;1;1;0.1;0;13;1;30;1;1kmf:B
3247;0.2809;1.664;3.6;0.991;9;1;0;0.2222;0;13;1;20;1;2gnj:I
3248;0.4662;0.8501;2.533;0.991;11;1;1;0.1818;0;13;1;18;1;4bpj:D
3249;0.2809;1.97;3.937;0.991;9;1;0;0.2222;0;13;1;20;1;2uvy:I
3250;0.2809;1.66;3.596;0.991;9;1;0;0.2222;0;13;1;20;1;2uw8:I
3251;0.2266;1.91;3.873;0.991;7;1;0;0.1429;0;13;1;15;1;7nvw:W
3252;0.2809;1.966;3.933;0.991;9;1;0;0.2222;0;13;1;20;1;4uj1:B
3253;0.5779;1.701;3.643;0.991;10;1;0;0.1;0;13;1;12;1;4xh2:j
3254;0.2808;1.654;3.589;0.992;9;1;0;0.2222;0;13;1;20;1;4uj9:B
3255;0.2808;1.977;3.945;0.992;9;1;0;0.2222;0;13;1;20;1;4c37:I
3256;0.2666;0.8376;2.514;0.993;10;1;0;0.1;0;13;1;26;1;1psb:C
3257;0.2808;1.66;3.596;0.993;9;1;0;0.2222;0;13;1;20;1;2c1a:I
3258;0.5105;1.644;3.577;0.993;9;1;0;0.1111;0;13;1;11;1;5tn4:C
3259;0.2807;1.963;3.929;0.994;9;1;0;0.2222;0;13;1;20;1;4yxr:I
3260;0.3648;1.981;3.948;0.994;10;1;1;0;0;13;1;19;1;6v9z:D
3261;0.1575;1.459;3.359;0.995;10;1;0;0;0;13;1;44;1;2epv:A
3262;0.2807;1.974;3.941;0.995;9;1;0;0.2222;0;13;1;20;1;2uvz:I
3263;0.2807;1.657;3.592;0.995;9;1;0;0.2222;0;13;1;20;1;4axa:I
3264;0.5613;1.637;3.569;0.995;9;1;0;0.1111;0;13;1;10;1;5tms:D
3265;0.433;1.931;3.895;0.996;10;1;0;0.1;0;13;1;16;1;2xap:D
3266;0.05144;1.9;3.862;0.996;7;1;0;0;0;13;1;66;1;2lri:C
3267;0.2806;1.974;3.941;0.996;9;1;0;0.2222;0;13;1;20;1;1atp:I
3268;0.3086;1.927;3.892;0.997;7;1;0;0.2857;0;13;1;11;1;4um9:F
3269;0.5101;1.367;3.247;0.997;9;1;0;0.1111;0;13;1;11;1;1qls:D
3270;0.2235;1.257;3.106;0.997;10;1;0;0;0;13;1;31;1;5yt6:D
3271;0.3149;1.202;3.034;0.997;10;1;1;0.1;0;13;1;22;1;7p55:A
3272;0.4676;1.64;3.573;0.997;9;1;0;0.1111;0;13;1;12;1;6esn:C
3273;0.2805;1.97;3.937;0.998;9;1;0;0.2222;0;13;1;20;1;4ib0:S
3274;0.2805;1.981;3.948;0.999;9;1;0;0.2222;0;13;1;20;1;4iak:S
3275;0.2805;1.977;3.945;0.999;9;1;0;0.2222;0;13;1;20;1;1q24:I
3276;0.1885;2.281;4.255;0.999;7;1;0;0;0;13;1;18;1;2rsw:A
3277;0.2805;1.97;3.937;0.999;9;1;0;0.2222;0;13;1;20;1;3x2u:S
3278;0.2804;1.664;3.6;0.999;9;1;0;0.2222;0;13;1;20;1;2gfc:I
3279;0.3297;2.468;4.437;0.999;10;1;0;0.1;0;13;1;21;1;7qid:K
3280;0.4328;1.921;3.884;0.999;10;1;0;0.1;0;13;1;16;1;2xap:F
3281;0.1753;1.085;2.876;1;9;1;0;0.1111;0;13;1;32;1;3iuf:A
3282;0.2804;1.963;3.929;1;9;1;0;0.2222;0;13;1;20;1;4uja:B
3283;0.3116;1.644;3.577;1;9;1;0;0.2222;0;13;1;18;1;3oxt:B
3284;0.2804;1.966;3.933;1;9;1;0;0.2222;0;13;1;20;1;3zo4:I
3285;0.5608;1.65;3.585;1;9;1;0;0.1111;0;13;1;10;1;5g45:C
3286;0.3116;1.65;3.585;1;9;1;0;0.2222;0;13;1;18;1;6e99:B
3287;0.08308;1.795;3.747;1;6;1;0;0;0;13;1;30;1;1znt:A
3288;0.267;2.299;4.273;1;9;1;1;0;0;13;1;21;1;6sof:E
3289;0.2804;1.959;3.925;1;9;1;0;0.2222;0;13;1;20;1;1xh6:B
3290;0.5097;1.657;3.592;1.001;9;1;0;0.1111;0;13;1;11;1;3erd:C
3291;0.5982;2.529;4.495;1.001;11;1;0;0.09091;0;13;1;14;1;6mpz:N
3292;0.3009;1.092;2.885;1.001;10;1;1;0.1;0;13;1;23;1;7pg3:J
3293;0.2002;1.199;3.03;1.001;9;1;0;0;0;13;1;28;1;3p70:G
3294;0.2803;1.654;3.589;1.001;9;1;0;0.2222;0;13;1;20;1;2uw3:I
3295;0.2387;1.443;3.339;1.002;10;1;0;0;0;13;1;29;1;1xf7:A
3296;0.4614;0.8376;2.514;1.002;10;1;0;0.1;0;13;1;15;1;4ggn:D
3297;0.6228;1.921;3.884;1.002;9;1;0;0;0;13;1;9;1;6z9l:F
3298;0.5323;1.182;3.008;1.002;10;1;0;0.1;0;13;1;13;1;4wg0:A
3299;0.3295;0.8501;2.533;1.002;10;1;0;0;0;13;1;21;1;5j7o:K
3300;0.2803;1.966;3.933;1.002;9;1;0;0.2222;0;13;1;20;1;2vny:I
3301;0.2802;1.97;3.937;1.002;9;1;0;0.2222;0;13;1;20;1;4iac:S
3302;0.5095;1.446;3.343;1.002;9;1;0;0;0;13;1;11;1;2yja:A
3303;0.6291;2.645;4.603;1.002;10;1;0;0;0;13;1;11;1;3bqd:B
3304;0.2802;1.974;3.941;1.003;9;1;0;0.2222;0;13;1;20;1;4wb8:I
3305;0.2802;1.65;3.585;1.003;9;1;0;0.2222;0;13;1;20;1;2f7e:I
3306;0.1845;1.859;3.818;1.003;8;1;0;0.125;0;13;1;24;1;6f38:d
3307;0.2802;1.65;3.585;1.004;9;1;0;0.2222;0;13;1;20;1;1q61:I
3308;0.2949;1.966;3.933;1.004;9;1;0;0.2222;0;13;1;19;1;4c36:I
3309;0.247;1.137;2.947;1.004;10;1;1;0.1;0;13;1;28;1;2jvx:A
3310;0.3735;1.069;2.854;1.004;9;1;0;0.2222;0;13;1;15;1;5efm:A
3311;0.2801;1.966;3.933;1.005;9;1;0;0.2222;0;13;1;20;1;4dfx:I
3312;0.2547;2.541;4.506;1.005;9;1;0;0;0;13;1;22;1;6x8r:A
3313;0.3112;1.654;3.589;1.005;9;1;0;0.2222;0;13;1;18;1;5vhb:B
3314;0.2948;1.966;3.933;1.005;9;1;0;0.2222;0;13;1;19;1;5m0c:B
3315;0.2948;1.97;3.937;1.005;9;1;0;0.2222;0;13;1;19;1;3qam:I
3316;0.4322;1.97;3.937;1.006;10;1;0;0.1;0;13;1;16;1;2xav:E
3317;0.3404;1.377;3.259;1.006;8;1;0;0.125;0;13;1;13;1;6f7n:A
3318;0.07024;1.88;3.84;1.007;8;1;0;0;0;13;1;63;1;6zuo:f
3319;0.5318;1.182;3.008;1.007;10;1;0;0.1;0;13;1;13;1;4wg0:H
3320;0.06845;1.088;2.881;1.007;10;1;0;0.3;0;13;1;101;1;2b1y:A
3321;0.28;1.97;3.937;1.007;9;1;0;0.2222;0;13;1;20;1;4o21:S
3322;0.3687;1.995;3.964;1.008;8;1;0;0.125;0;13;1;12;1;1y3a:G
3323;0.2799;1.654;3.589;1.008;9;1;0;0.2222;0;13;1;20;1;1q62:I
3324;0.2799;1.956;3.922;1.008;9;1;0;0.2222;0;13;1;20;1;4uj2:B
3325;0.2799;1.974;3.941;1.008;9;1;0;0.2222;0;13;1;20;1;4xw5:B
3326;0.2799;1.966;3.933;1.008;9;1;0;0.2222;0;13;1;20;1;3ama:B
3327;0.3079;1.921;3.884;1.009;7;1;0;0;0;13;1;11;1;6ie7:G
3328;0.2799;1.963;3.929;1.009;9;1;0;0.2222;0;13;1;20;1;4ujb:B
3329;0.2799;1.952;3.918;1.009;9;1;0;0.2222;0;13;1;20;1;3dne:I
3330;0.2948;2.463;4.432;1.009;8;1;0;0;0;13;1;15;1;8hev:D
3331;0.3455;1.465;3.367;1.009;10;1;0;0.1;0;13;1;20;1;1sol:A
3332;0.5088;1.657;3.592;1.01;9;1;0;0.1111;0;13;1;11;1;6fzj:D
3333;0.3109;1.97;3.937;1.01;9;1;0;0.2222;0;13;1;18;1;6esa:E
3334;0.2946;1.963;3.929;1.01;9;1;0;0.2222;0;13;1;19;1;3ow3:B
3335;0.3109;1.654;3.589;1.01;9;1;0;0.2222;0;13;1;18;1;3nx8:B
3336;0.2948;2.458;4.427;1.01;8;1;0;0;0;13;1;15;1;8hev:E
3337;0.2798;1.956;3.922;1.01;9;1;0;0.2222;0;13;1;20;1;3vqh:B
3338;0.2945;1.966;3.933;1.011;9;1;0;0.2222;0;13;1;19;1;3p0m:B
3339;0.2798;1.65;3.585;1.011;9;1;0;0.2222;0;13;1;20;1;2uw4:I
3340;0.3292;1.364;3.243;1.011;9;1;0;0;0;13;1;17;1;6q6r:E
3341;0.1973;1.387;3.271;1.012;10;1;0;0.1;0;13;1;35;1;4uqt:B
3342;0.2302;1.127;2.934;1.012;10;1;1;0.1;0;13;1;30;1;1lkq:B
3343;0.2797;1.657;3.592;1.012;9;1;0;0.2222;0;13;1;20;1;1l3r:I
3344;0.4662;1.423;3.315;1.012;9;1;0;0.1111;0;13;1;12;1;4dk7:D
3345;0.2797;1.959;3.925;1.012;9;1;0;0.2222;0;13;1;20;1;1xh9:B
3346;0.3108;1.959;3.925;1.012;9;1;0;0.2222;0;13;1;18;1;3zo1:I
3347;0.2797;1.945;3.91;1.012;9;1;0;0.2222;0;13;1;20;1;3mvj:J
3348;0.2797;1.64;3.573;1.012;9;1;0;0.2222;0;13;1;20;1;2f7x:I
3349;0.4911;1.764;3.714;1.012;8;1;1;0.125;0;13;1;9;1;4j8g:D
3350;0.2797;1.963;3.929;1.012;9;1;0;0.2222;0;13;1;20;1;4o22:S
3351;0.4178;0.8532;2.538;1.012;11;1;1;0.2727;0;13;1;20;1;1odr:A
3352;0.2797;1.644;3.577;1.012;9;1;0;0.2222;0;13;1;20;1;2oh0:I
3353;0.2797;1.959;3.925;1.012;9;1;0;0.2222;0;13;1;20;1;4dg2:I
3354;0.1918;1.264;3.115;1.013;10;1;1;0.1;0;13;1;36;1;5jw9:A
3355;0.2797;1.97;3.937;1.013;9;1;0;0.2222;0;13;1;20;1;4dh3:I
3356;0.2466;2.062;4.033;1.013;10;1;0;0.1;0;13;1;28;1;1nzq:L
3357;0.2158;1.092;2.885;1.013;10;1;0;0;0;13;1;32;1;7tyo:P
3358;0.2946;2.458;4.427;1.014;8;1;0;0;0;13;1;15;1;8hev:R
3359;0.1841;2.428;4.399;1.014;8;1;0;0.125;0;13;1;24;1;4dv1:U
3360;0.1501;1.684;3.623;1.014;10;1;0;0.1;0;13;1;46;1;2em9:A
3361;0.2943;1.963;3.929;1.014;9;1;0;0.2222;0;13;1;19;1;3owp:B
3362;0.2796;1.654;3.589;1.014;9;1;0;0.2222;0;13;1;20;1;2uw7:I
3363;0.406;1.098;2.894;1.015;10;1;0;0;0;13;1;17;1;4u6g:P
3364;0.2254;1.883;3.844;1.016;7;1;0;0.1429;0;13;1;15;1;5v6y:F
3365;0.2795;1.963;3.929;1.016;9;1;0;0.2222;0;13;1;20;1;5n23:B
3366;0.1577;1.322;3.189;1.016;8;1;0;0;0;13;1;28;1;6j12:A
3367;0.2944;2.458;4.427;1.016;8;1;0;0;0;13;1;15;1;8hev:F
3368;0.2795;1.65;3.585;1.016;9;1;0;0.2222;0;13;1;20;1;2uvx:I
3369;0.2795;1.963;3.929;1.016;9;1;0;0.2222;0;13;1;20;1;5bx6:B
3370;0.4657;1.387;3.271;1.017;9;1;0;0;0;13;1;12;1;4j24:K
3371;0.5588;1.64;3.573;1.017;9;1;0;0.1111;0;13;1;10;1;5dz0:D
3372;0.3154;1.531;3.445;1.017;8;1;0;0.125;0;13;1;14;1;1yok:C
3373;0.3104;1.956;3.922;1.018;9;1;0;0.2222;0;13;1;18;1;6y8c:B
